week_start,traffic_total,traffic_mean_site,traffic_median_site,rain_mean_mm,rain_median_mm,rain_max_mm,gasoline_price_mean,real_gasoline_price_mean,diesel_price_mean,real_diesel_price_mean,traffic_total_index100,traffic_mean_site_index100,gasoline_price_mean_index100,real_gasoline_price_mean_index100,diesel_price_mean_index100,real_diesel_price_mean_index100,traffic_total_ma7,traffic_total_ma30,traffic_mean_site_ma7,traffic_mean_site_ma30,gasoline_price_mean_ma7,gasoline_price_mean_ma30,real_gasoline_price_mean_ma7,real_gasoline_price_mean_ma30,rain_mean_mm_ma7,rain_mean_mm_ma30
2011-10-04,614312.1428571428,12848.616063404228,10449.714285714286,3.594161306284018,3.5714285714285716,4.242857142857143,12.179999999999998,15.289982425307558,11.062857142857142,13.887593701804096,163.64899485783704,195.09918260076105,104.63917525773195,102.0514376823148,106.88750862663906,104.24416953557103,631505.6122448979,594006.8571428572,12954.681152999709,12440.86689803035,12.1334693877551,12.352380952380953,15.234393970632238,15.524412575301659,1.971504848816703,1.2612663407400142
2011-10-11,607374.1428571428,12922.854103343465,10274.285714285714,1.2227963525835865,1.2428571428571427,1.2428571428571427,12.355714285714285,15.510562748825366,11.180000000000001,14.034647250815969,161.80075412301613,196.22644648961528,106.14874815905743,103.52367869039884,108.01932367149759,105.34799467786401,614804.0204081632,609230.3285714285,13028.53609466285,12556.407599188116,12.313673469387755,12.286857142857142,15.457787433326331,15.4365926230699,1.8069334874282335,1.0628573549162366
2011-10-18,579613.7142857143,12371.697898770979,9653.357142857143,0.08480243161094225,0.08571428571428573,0.08571428571428573,12.217142857142859,15.336609160360101,11.34142857142857,14.237294214698181,154.4055458638925,187.8574420406692,104.95827196858124,102.36264309865776,109.57902001380263,106.86911956907264,585310.5510204082,613177.619047619,12459.057580849174,12707.537060920671,12.301020408163266,12.254285714285714,15.441903600506233,15.390206953495385,1.1289622231871466,1.1625393605240217
2011-10-25,588464.1428571428,12918.59757330637,10116.214285714286,0.23229813664596274,0.2285714285714286,0.35714285714285715,12.148571428571428,15.25052903410925,11.327142857142857,14.219360855062588,156.76324586480587,196.1618134173175,104.36917034855178,101.78811002233228,109.4409937888199,106.73450674684177,586042.2040816327,607801.3047619049,12681.059541188417,12803.640635728869,12.147755102040817,12.220238095238093,15.249504270701504,15.342142588585876,0.21144914950253849,1.1952935035133174
2011-11-01,579618.5714285715,13108.862892921034,10111.57142857143,0.0,0.0,0.0,12.105714285714285,15.212005888055147,11.315714285714288,14.219294151437907,154.4068397770207,199.05088786322773,104.00098183603338,101.53099118926153,109.33057280883368,106.73400605074504,577706.4489795918,592609.6952380952,13122.927174587652,12823.787849248325,12.112857142857141,12.215190476190477,15.21440831310122,15.336191226095462,0.024800354924578095,0.9769714862996717
2011-11-08,661804.5714285715,12727.010989010989,10875.642857142857,0.0,0.0,0.0,12.211428571428572,15.344846156607904,11.474285714285713,14.418554554267045,176.3006871439836,193.25267629244357,104.90918016691214,102.41762009509175,110.86266390614217,108.22971046579775,639677.9591836735,598061.5809523809,12965.656237450257,12819.099121578105,12.181224489795918,12.19695238095238,15.30689179416426,15.316883155834537,0.0,0.3621157658252941
2011-11-15,624402.7142857143,11900.432317682318,9197.92857142857,0.012637362637362638,0.014285714285714287,0.014285714285714287,11.998571428571427,15.077370480738162,11.571428571428571,14.540623990234447,166.33706132539328,180.7015328591235,103.08051055473734,100.63238081173088,111.80124223602486,109.14599785519943,632390.5918367347,606956.2714285714,12146.027222777222,12702.893112870499,12.088367346938776,12.139380952380952,15.190207774489538,15.248171226233495,0.009026687598115627,0.10364448533273696
2011-11-22,693113.2857142857,12602.05974025974,10066.42857142857,1.3127272727272727,1.4000000000000001,1.4000000000000001,11.955714285714285,15.023516317811367,11.305714285714286,14.206728180088323,184.641136999522,191.355360163141,102.71232204221894,100.27293666071864,109.23395445134577,106.63968234889487,666061.5102040815,626338.4857142858,12288.933623519337,12647.588113549746,11.951632653061223,12.087476190476192,15.018387349913578,15.186532600073006,0.6579334950763515,0.17689733454950846
2011-11-29,716405.5714285715,13025.555844155844,10132.285714285714,1.5433766233766235,1.5714285714285714,1.6857142857142855,12.03,15.116863533551141,11.305714285714286,14.206728180088323,190.8460593495118,197.78591605313042,103.35051546391752,100.89597318913988,109.23395445134577,106.63968234889487,708158.6122448979,655806.1333333334,12875.611131725416,12610.364737626714,12.023673469387756,12.064380952380953,15.108913633309568,15.15999334610311,1.581743970315398,0.5246976356976357
2011-12-06,710021.1428571428,12909.475324675324,9905.285714285714,2.5449350649350646,2.5714285714285716,2.7714285714285714,12.038571428571428,15.127634366136501,11.255714285714285,14.143898323340396,189.14528665503667,196.0232970788562,103.42415316642119,100.96786201934232,108.75086266390615,106.16806383964399,712402.9795918368,678582.3380952382,12952.781447124305,12577.073674658675,12.032857142857143,12.036428571428573,15.120453811079596,15.124941657990162,2.1764378478664184,1.0325331335331336
2011-12-13,715598.1428571428,13123.417732267731,10643.92857142857,2.2412987012987013,2.242857142857143,2.6142857142857143,12.094285714285714,15.197644777941335,11.174285714285714,14.041575413779485,190.63096532008367,199.27189510987702,103.90279823269513,101.43513941565826,107.96411318150449,105.39999941029258,714507.306122449,694857.7333333333,13007.119416297986,12718.934047619046,12.071224489795918,12.019380952380953,15.16866610931882,15.103519668737059,2.670946196660482,1.6544901764901765
2011-12-20,755780.0,14534.23076923077,12971.625,1.6115384615384616,1.675,1.775,12.0775,15.176551897461671,11.1325,13.989067604925863,201.33516612322316,220.69431671199462,103.75859106529208,101.29435712317844,107.56038647342996,105.00586108470438,713166.75,713360.9166666666,13367.54883866134,13063.737304778555,12.076785714285714,12.035583333333333,15.17565432807956,15.123879534221327,1.4043106893106887,1.8812785547785549
2011-12-27,622287.4,11314.316363636364,9110.4,1.9414545454545453,1.9,2.2800000000000002,12.3,15.445581790310214,11.315999999999999,14.209931507981086,165.77355454681074,171.8016838030584,105.6701030927835,103.08996987020623,109.33333333333333,106.66372742560876,687438.2285714286,705218.7733333333,12927.058311688312,12954.122906759907,12.168000000000001,12.077933333333334,15.288764942506887,15.176744323897498,1.2024555444555438,1.8710778554778558
2012-01-03,635954.2857142857,11562.805194805196,9274.142857142857,4.347272727272727,4.5,4.614285714285714,12.614285714285714,15.797477413006531,11.644285714285715,14.58269970480365,169.41432925065686,175.5748503143171,108.37015218458518,105.4386615306252,112.50517598343686,109.46182995808651,646238.5714285715,693396.6714285715,11764.353574996432,12739.175599400598,12.45591836734694,12.168904761904761,15.615096517396434,15.282531902980553,4.218591408591407,2.503044955044955
2012-01-10,634922.0,11544.036363636364,9150.42857142857,0.45376623376623376,0.4428571428571428,0.6428571428571429,12.677142857142856,15.876196439753107,11.814285714285715,14.79559889077735,169.13933465464697,175.28985591481594,108.9101620029455,105.9640636945377,114.14768806073154,111.05991090091713,641304.1224489796,676806.9380952381,11660.07495361781,12437.544084249084,12.679591836734692,12.319809523809523,15.879263414821159,15.459587477186918,1.7335435992578838,2.3997029637029637
2012-01-17,646622.1428571428,11756.766233766233,9419.285714285714,3.6397402597402597,3.7285714285714286,3.7285714285714286,12.664285714285713,15.860094820645854,11.634285714285713,14.570176223275785,172.25618109912594,178.5200422300032,108.79970544918999,105.85659507010106,112.40855762594893,109.36782519674355,637639.4897959183,658871.1142857142,11593.445269016698,12107.686783216783,12.665714285714285,12.45852380952381,15.861883889435548,15.621338292547488,2.68812615955473,2.4037116217116217
2012-01-24,647407.0,11771.036363636364,9379.42857142857,0.1667532467532467,0.17142857142857143,0.2714285714285714,12.662857142857144,15.858305751856161,11.462857142857143,14.355487968512389,172.4652622381348,178.73672631952155,108.7874324987727,105.84465411183032,110.75224292615597,107.7563150022925,647154.5102040815,644590.3571428572,11766.445640074211,11741.781573426573,12.657142857142857,12.588666666666667,15.851149476697382,15.772326773287045,1.0769202226345074,2.3646853146853144
2012-01-31,668090.5714285715,12147.101298701298,9545.857142857143,0.2794805194805195,0.2857142857142857,0.38571428571428573,12.755714285714287,15.810374557998514,11.494285714285713,14.246816981649692,177.9752390694786,184.44706594473232,109.58517427589592,105.52474221743167,111.055900621118,106.94060012602556,662624.0,646125.8285714285,12047.709090909091,11747.742337662337,12.730204081632653,12.677190476190475,15.860518828747319,15.857092703300724,0.21343228200370956,1.664839826839827
2012-02-07,631369.0,11479.436363636365,9323.142857142857,0.6114285714285714,0.6285714285714287,0.8285714285714285,12.81857142857143,15.86064269805918,11.664285714285713,14.432424788772227,168.19283720137244,174.30894037233148,110.12518409425626,105.86025182235547,112.6984126984127,108.33382433233956,648208.1632653062,648222.1714285715,11785.60296846011,11785.857662337661,12.776530612244898,12.705571428571428,15.808624860486143,15.847826284740991,0.34437847866419197,1.038969696969697
2012-02-14,619695.4285714285,11267.18961038961,9179.142857142857,1.8766233766233766,1.9000000000000001,2.242857142857143,13.0,16.085127443702056,11.811428571428573,14.614487220277868,165.0830692228301,171.0860899218421,111.68384879725086,107.35855250010418,114.120082815735,109.70043595588287,616954.7142857143,643682.9571428571,11217.358441558443,11703.326493506494,12.900816326530613,12.75947619047619,15.962405749233623,15.870088672834077,1.5300927643784774,0.9811082251082252
2012-02-21,658291.1428571428,11968.92987012987,9514.0,1.166233766233766,1.1428571428571428,1.5,13.15857142857143,16.281330646586774,11.928571428571429,14.759430126913426,175.36473127707703,181.74163059624348,113.04614629356898,108.6680908877428,115.25189786059352,110.7884180251115,643068.0408163265,642970.5285714286,11692.146196660482,11690.373246753248,13.100204081632654,12.862666666666668,16.209111707043622,15.95337465074291,1.3463079777365479,0.8123290043290042
2012-02-28,671047.4285714285,12200.862337662338,9643.57142857143,0.015844155844155845,0.014285714285714287,0.042857142857142864,13.198571428571428,16.271948654742488,11.808571428571428,14.558474237402914,178.76292771440143,185.2633978131069,113.38978890525281,108.60547173427351,114.09247757073844,109.27998681196448,668014.8163265307,645736.8142857143,12145.723933209649,11740.66935064935,13.195510204081632,12.977190476190476,16.301848237876037,16.053767634445855,0.607977736549164,0.91195670995671
2012-03-06,660389.5714285715,12007.083116883117,9531.142857142857,1.0984415584415586,1.1,1.1714285714285713,13.327142857142858,16.40667592901989,11.905714285714286,14.656794639559626,175.9237398047257,182.32096670671567,114.49435444280805,109.50469526851847,115.03105590062113,110.01800729926448,663391.5102040817,646924.6857142857,12061.663821892393,11762.267012987013,13.261836734693878,13.094142857142858,16.32796686011087,16.17680331098772,0.8483487940630787,1.0407619047619048
2012-03-13,653649.0,11884.527272727271,9510.285714285714,0.43194805194805197,0.4428571428571429,0.5428571428571429,13.494285714285713,16.612440864564462,12.030000000000001,14.809799335220976,174.12809283293907,180.46002348140956,115.93028964162984,110.87805247147878,116.23188405797102,111.16650341577949,656936.5510204082,655144.6619047618,11944.300927643784,11911.721125541126,13.44530612244898,13.232714285714286,16.552143447555064,16.328667385069963,0.39591836734693764,0.8710822510822511
2012-03-20,663120.1428571428,12056.72987012987,9481.142857142857,0.0,0.0,0.0,13.47,16.582543395297304,11.935714285714285,14.693726807477884,176.65114732038202,183.07482540475957,115.72164948453607,110.67850484369822,115.32091097308489,110.2952304998026,658723.2653061225,661457.2428571429,11976.786641929499,12026.495324675327,13.478775510204084,13.332285714285714,16.593346682511488,16.432227304535225,0.2890538033395167,0.5852727272727273
2012-03-27,668870.0,12476.563293310463,10025.857142857143,0.5300465572163685,0.5142857142857143,0.7,13.634285714285713,16.784197829303626,11.897142857142857,14.645727371777786,178.18287407028538,189.4497654984486,117.1330387825233,112.0244269208418,114.94824016563146,109.93493328632042,670669.8163265307,663037.0,12335.514607764202,12088.23903618394,13.54734693877551,13.417666666666666,16.677635993204625,16.52044594821344,0.2717569223229589,0.42583419096626646
2012-04-03,663040.0,12510.188679245282,9999.0,0.0,0.0,0.0,13.68,16.838995568685377,11.81,14.537173806006894,176.6297977537668,189.960348527636,117.52577319587627,112.390168877248,114.10628019323671,109.12009980566914,660107.7142857143,662441.7,12382.237000735115,12133.126209262437,13.651428571428571,13.480666666666666,16.805005782108385,16.595467330528397,0.520695907865718,0.4807684391080617
2012-04-10,655674.8571428572,11989.444841950502,9389.142857142857,0.8959617740749816,0.9285714285714286,1.157142857142857,13.608571428571427,16.75107265949216,11.837142857142856,14.570584511500318,174.66776877620174,182.0531391831241,116.91212567501226,111.80333633298503,114.36853002070394,109.37088992255651,656487.7551020408,660673.9666666667,12188.659908285785,12116.871823899372,13.639999999999999,13.525285714285713,16.790011679680433,16.650121544392984,0.8250981902194827,0.46973094829698603
2012-04-17,653015.8571428572,12241.80084915085,9361.714285714286,1.4094205794205794,1.4714285714285715,1.5,13.464285714285714,16.573468382921856,11.794285714285715,14.517830765984387,173.95942745105205,185.88502663981373,115.67255768286695,110.61793459357379,113.95445134575571,108.9749055274712,656297.9795918368,660300.280952381,12126.647880690738,12155.334251471799,13.546734693877552,13.55452380952381,16.67495654096203,16.68563676403943,0.7112944198658472,0.5211022436682814
2012-04-24,657519.8571428572,11954.906493506494,9098.857142857143,1.8781818181818184,1.9000000000000001,1.9000000000000001,13.175714285714287,16.21825982978125,11.731428571428571,14.440458605894351,175.1592654835734,181.52869331933968,113.19342169857633,108.24713111475128,113.34713595583162,108.39412841467944,651826.2040816325,659006.6714285715,12026.213450834879,12172.607260129807,13.28204081632653,13.507809523809524,16.349139360323157,16.627658473219913,2.7548237476808892,1.0820502956163336
2012-05-01,616072.2,11553.262867132868,8860.7,0.0,0.0,0.0,13.112,16.137846153846155,11.766,14.481230769230772,164.11786330797264,175.42995530618606,112.64604810996563,107.71041818662438,113.68115942028984,108.70017569676702,629337.8857142858,650975.0733333334,11538.413806193807,12038.643119980648,13.151142857142858,13.436533333333333,16.18716132906975,16.539314765043446,0.106753246753246,1.0839417601266659
2012-05-08,647114.5714285715,12444.510989010989,9599.357142857143,1.539010989010989,1.5571428571428572,1.8142857142857143,12.97,15.963076923076922,11.555714285714286,14.222417582417581,172.3873610565638,188.96306885046417,111.42611683848796,106.54393867301083,111.64941338854383,106.7574513988427,644224.6734693878,648783.7952380952,12298.113672042242,12056.040359734605,13.021836734693878,13.306857142857142,16.026916700096695,16.379093306496557,1.3430141287284132,1.255211486626581
2012-05-15,582889.6,11279.724,8764.0,0.24615384615384617,0.26,0.26,12.952000000000002,15.940923076923076,11.522,14.180923076923074,155.27822176757667,171.2764177482258,111.27147766323023,106.3960750726936,111.32367149758454,106.44598201412114,605531.6571428572,638283.2066666667,11664.927736263737,11975.46171188811,12.963714285714286,13.1762,15.955340659340658,16.217872019593734,0.4426373626373613,1.1726419580419583
2012-05-22,736957.75,13579.956905594405,10843.75,0.0,0.0,0.0,13.0075,16.00923076923077,11.4225,14.058461538461536,196.32103392792447,206.20419187255746,111.74828178694156,106.85198784033835,110.36231884057972,105.526751393534,628404.1785714286,635055.9,11965.973773726275,11951.108102564102,12.968214285714286,13.09075,15.96087912087912,16.11239487936977,0.09739010989010895,1.1083892773892776
2012-05-29,638384.8571428572,12629.008532057513,10430.857142857143,1.8782686701054045,1.8571428571428572,2.085714285714286,13.008571428571429,16.02514229360383,11.428571428571429,14.078732037193573,170.06181860251291,191.76456277499256,111.75748649975453,106.9581876967424,110.42097998619738,105.6789074366733,692979.3877551021,645350.7333333334,13238.299102439512,12216.412857835287,13.027755102040816,13.039285714285715,16.03937487421004,16.049901054783568,1.2284256559766753,0.8508301222586937
2012-06-05,521092.0,11308.882905982906,8916.07142857143,1.4228571428571428,1.5142857142857145,1.542857142857143,12.774285714285714,15.747393632009018,11.195714285714287,13.80142293603832,138.81571937003176,171.71917973089575,109.74472263132056,105.10438241157907,108.1711525189786,103.59734762326737,552375.9795918368,625611.1761904762,11679.08092621664,12223.232989370417,12.86061224489796,12.968761904761905,15.85223201706718,15.968329497327906,1.6947409733124006,1.08220041862899
2012-06-12,633183.5714285715,12176.607142857143,9924.5,1.3912087912087912,1.4142857142857144,1.5142857142857142,12.65857142857143,15.604747816286277,11.165714285714285,13.76444068751761,168.67622792355866,184.8950959931316,108.75061364752085,104.15230737519595,107.88129744651484,103.31974850369498,598849.8571428572,615023.719047619,11953.616056166056,12142.850212332642,12.696122448979592,12.892761904761906,15.651038521917643,15.880624589086127,1.0136734693877536,1.0053542647828362
2012-06-19,607193.8571428572,11815.204495504495,9492.142857142857,6.446703296703296,6.6000000000000005,6.7,12.595714285714285,15.527261200338122,11.040000000000001,13.609467455621301,161.752727112199,179.4073951590255,108.21060382916052,103.6351308122224,106.66666666666667,102.15647600262983,609472.306122449,615205.0714285715,11914.249778792637,12188.563832379261,12.64530612244898,12.81904761904762,15.588395121362153,15.795718981872827,4.071271585557297,1.8698231292517005
2012-06-26,644184.1428571428,11808.931818181818,9476.92857142857,2.0167132867132866,2.0571428571428574,2.0714285714285716,12.587142857142856,15.517240248789522,11.037142857142856,13.606426474397795,171.60671282130906,179.3121479968149,108.13696612665684,103.56824698698092,106.63906142167012,102.13364954550381,641847.9795918368,604081.1238095239,11896.90537319823,11918.22686528513,12.578775510204082,12.716571428571429,15.506496970373528,15.675045498591052,4.546003996003994,2.7678789170013656
2012-07-03,573981.4285714285,11038.104395604396,8916.142857142857,1.4714285714285715,1.385714285714286,2.142857142857143,12.930000000000001,15.941314264578965,11.37142857142857,14.019761523151981,152.9051394229452,167.60755667515147,111.08247422680412,106.39868601504637,109.86887508626639,105.23625823513791,601789.6734693878,606520.5095238095,11384.749607535321,11756.891377141377,12.731020408163264,12.671190476190477,15.695602814227161,15.620691414941627,1.602498929641785,2.715995004995005
2012-07-10,551683.2857142857,10122.286663336663,8074.428571428572,1.5580019980019981,1.3571428571428572,3.6571428571428575,12.985714285714286,16.010004050936118,11.52,14.202934286771052,146.9650506452821,153.70136708282445,111.56111929307804,106.8571490306896,111.30434782608695,106.61120432263218,561721.7959183673,605444.4238095238,10546.472434708148,11480.599825174826,13.009183673469389,12.735666666666665,16.038939308925396,15.700635241856563,1.3938361638361625,2.8025897435897433
2012-07-17,510680.71428571426,9285.103896103898,7440.857142857143,1.8233766233766233,1.8,2.157142857142857,13.192857142857141,16.265389154058862,11.782857142857143,14.527009176250948,136.04221657974614,140.9892062735551,113.3406971035837,108.56169101192722,113.84403036576951,109.0438012466605,523354.53061224485,583757.1,9515.536920222634,10902.988806193807,13.091632653061225,12.836380952380953,16.140590128296417,15.825254200786478,2.2277179962894236,2.7094602064602067
2012-07-24,517755.85714285716,9413.742857142857,7427.428571428572,2.086493506493506,2.042857142857143,3.1999999999999997,13.124285714285715,16.18084787854237,11.69,14.412526198989028,137.9269913323043,142.94251828984264,112.75159548355425,107.99742883882787,112.94685990338165,108.18445994197657,507837.75510204077,555313.5047619047,9233.413729128015,10281.001485181487,13.185510204081632,12.976380952380952,16.256331160253524,15.998305623855686,1.0939146567717983,1.6071565101565102
2012-07-31,567616.5714285715,10320.3012987013,8266.857142857143,0.691948051948052,0.6857142857142857,0.9857142857142857,13.191428571428572,16.217329764211037,11.698571428571428,14.382072432808567,151.2095804372513,156.70811063496953,113.32842415316642,108.24092348638791,113.0296756383713,107.95586544008673,552208.4081632653,539006.9904761905,10040.152875695732,9918.270471195472,13.130408163265306,13.089857142857142,16.165279289369778,16.133007165746598,1.3890538033395161,1.5239124209124209
2012-08-07,606336.7142857143,11024.303896103896,8607.57142857143,0.014285714285714287,0.014285714285714287,0.028571428571428574,13.445714285714287,16.522136010953904,11.955714285714285,14.691219323807186,161.52438950134112,167.39800366502624,115.5130093274423,110.27532188067084,115.51414768806073,110.27640862479036,590859.6734693877,544331.2761904763,10742.903153988867,9906.037414252414,13.324285714285713,13.170285714285713,16.37292420040024,16.219449810528154,0.5399257884972157,1.3207009657009656
2012-08-14,624882.5714285715,11361.5012987013,8902.0,0.22077922077922077,0.2285714285714286,0.35714285714285715,13.755714285714285,16.90306498613208,12.151428571428571,14.931713653758383,166.46489233120522,172.51816114324905,118.17623956799214,112.81779370898634,117.40510697032437,112.08162645028878,617066.8163265307,563297.2333333333,11219.396660482375,10241.76787878788,13.61530612244898,13.304714285714285,16.730530993424647,16.372190948369003,0.15346938775510072,0.8701731601731602
2012-08-21,634568.5714285715,11537.610389610389,9016.857142857143,2.7038961038961036,2.6571428571428575,3.542857142857143,13.74,16.883755222413367,12.188571428571427,14.977354913457152,169.04518344643657,175.19228102630697,118.04123711340206,112.68891264856482,117.7639751552795,112.42422253396,631508.8775510204,592352.1238095238,11481.979591836734,10770.038614718613,13.78591836734694,13.442095238095238,16.94017985665635,16.528409218707132,1.7550278293135422,1.028181818181818
2012-08-28,662935.4285714285,12053.371428571429,9350.0,1.1696103896103895,1.157142857142857,1.2714285714285716,13.67,16.78096220982807,12.129999999999999,14.890494441212558,176.60194056524213,183.02382931306914,117.43986254295532,112.00283110666172,117.19806763285024,111.77222349157523,652140.530612245,619005.9047619047,11857.10055658627,11254.652813852814,13.694693877551021,13.576666666666668,16.82329246802352,16.682698631590533,2.0044526901669744,1.079757575757576
2012-09-04,601059.5714285715,10968.141916703986,8373.142857142857,0.8074471167777455,0.8142857142857142,0.9571428571428571,13.83,16.954762780433985,12.175714285714287,14.926706247044608,160.1185909438259,166.54521483391065,118.81443298969073,113.16284539621275,117.63975155279503,112.04403945245369,632606.1632653062,631450.0428571429,11483.157344191595,11476.52952749752,13.748571428571427,13.692047619047619,16.859717850161726,16.815647088029227,0.3470798225246196,1.007565378502498
2012-09-11,643993.7142857143,11270.210947283036,9320.285714285714,0.49359605911330046,0.5142857142857142,0.6,13.641428571428573,16.723585351757475,12.09142857142857,14.823376941802833,171.55598381543015,171.13196726422356,117.19440353460972,111.61987508402389,116.82539682539684,111.26842073513644,624363.2040816328,634379.8523809524,11104.990707152914,11472.14969682887,13.764897959183674,13.747333333333334,16.874951525295664,16.874389390531274,0.9315809082253574,1.1902849064390646
2012-09-18,675191.2857142857,11641.229064039408,9378.07142857143,4.796551724137932,4.771428571428571,5.3,13.247142857142858,16.24021436452477,11.882857142857143,14.567680694933362,179.86682589409398,176.76567372350615,113.80706921944035,108.39366443126542,114.81021394064872,109.34909306177516,656613.7346938775,640900.2000000001,11430.641381000261,11472.217101313348,13.414081632653062,13.661904761904763,16.444871438829303,16.76045583056594,1.8091484869809977,1.3648611118428562
2012-09-25,689509.2857142857,11955.931562280084,9679.57142857143,2.710661505981703,2.742857142857143,3.142857142857143,13.41,16.441614430426107,11.93857142857143,14.637533994495728,183.68105345840146,181.54425842602902,115.2061855670103,109.73788875427871,115.34851621808143,109.87343150071239,683671.9591836735,650206.7904761905,11826.213531718107,11500.451167805148,13.282244897959185,13.56052380952381,16.283496939808554,16.627252255618814,5.335578566401929,2.0464441626180254
2012-10-02,665529.8571428572,11558.078235557547,9205.0,3.7397760859829825,3.857142857142857,3.857142857142857,13.375714285714285,16.409905883590092,11.965714285714286,14.680056785319943,177.29308045704056,175.50307403266524,114.91163475699557,109.52625327286205,115.61076604554866,110.19261948323732,680852.1224489796,657574.5571428572,11779.822099399546,11504.451767725366,13.434897959183674,13.496857142857142,16.47879883990573,16.548369374292218,2.6940657301881776,2.543901030004478
2012-10-09,594911.1428571428,10816.566233766234,9074.142857142857,4.327532467532468,4.442857142857143,4.442857142857143,13.532857142857143,16.60269555006397,12.125714285714285,14.876351718456979,158.48068720487365,164.24362128505086,116.2616593028964,110.8130083577723,117.15665976535543,111.6660642518766,623503.7346938775,659724.8380952382,11156.534009340412,11524.74425387343,13.451020408163265,13.413761904761904,16.50229469778342,16.44933183985854,3.7839370481734997,3.232085236602478
2012-10-16,568472.2857142857,10335.85974025974,8142.0,0.20649350649350648,0.21428571428571427,0.29999999999999993,13.035714285714286,15.992779150673886,11.957142857142857,14.669540985330457,151.43753748542446,156.94435703034898,111.99067255768286,106.74218318005619,115.527950310559,110.11368494206022,572882.4489795918,642437.319047619,10416.044526901669,11315.669578295268,13.290816326530612,13.35847619047619,16.305749388456157,16.384353404929858,2.1932838589981434,3.532866248693835
2012-10-23,610661.8571428572,11102.942857142858,9110.714285714286,0.850909090909091,0.8571428571428571,0.9142857142857144,12.668571428571427,15.542352384457645,11.81,14.489019752177645,162.6765810857301,168.59209312521122,108.83652430044182,103.73585539076585,114.10628019323671,108.7586419851866,595818.4285714285,623065.0333333333,10833.062337662339,11107.885812701255,12.801428571428572,13.253809523809524,15.705347284294652,16.25873379226973,0.5067532467532452,2.372039941995607
2012-10-30,618550.0,11246.363636363636,9248.142857142857,4.4314285714285715,4.585714285714286,4.671428571428572,12.639999999999999,15.522258680153413,11.754285714285714,14.434541276646538,164.77793406218697,170.7698589371756,108.59106529209622,103.60174199837788,113.56797791580401,108.3497112833497,615486.8163265307,606594.5952380953,11190.6693877551,10947.665806836842,12.63816326530612,13.068333333333332,15.511458331007201,16.034293744820058,2.1674953617810746,2.237785341095686
2012-11-06,584227.5714285715,10811.905844155845,8996.214285714286,1.7778246753246754,1.8285714285714287,1.8714285714285717,12.668571428571427,15.563355563355561,11.737142857142857,14.419094419094417,155.63464916687218,164.1728558268022,108.83652430044182,103.87603897913174,113.4023464458247,108.23376284245849,606239.3673469387,597533.4523809524,11049.617717996289,10870.564134199134,12.645102040816326,12.889,15.534095045373238,15.819071555913661,3.827592764378477,2.3500313852813854
2012-11-13,454097.14285714284,9940.848015873014,6903.142857142857,0.14845238095238095,0.14285714285714285,0.21428571428571427,12.817142857142857,15.745875745875745,11.717142857142857,14.394524394524394,120.9686994803036,150.94632080876167,110.11291114383899,105.0942514344576,113.20910973084888,108.04933335368116,497846.5306122449,578044.6714285715,10241.475819418676,10793.824163059164,12.762857142857143,12.736619047619048,15.679185679185679,15.637061216008581,0.799763450834878,1.7173614718614718
2012-11-20,445044.5714285714,9829.4556122449,6992.857142857143,2.5258673469387753,2.585714285714286,2.642857142857143,12.828571428571431,15.75991575991576,11.780000000000001,14.47174447174447,118.55714985949625,149.25488830050273,110.21109474717721,105.18796008486729,113.81642512077295,108.62896888983845,452908.85714285716,547569.461904762,9927.188443472627,10634.641899436541,12.828163265306122,12.716285714285714,15.759414330842901,15.617077880235772,1.2416375121477148,1.9231288394145538
2012-11-27,403780.28571428574,9433.837188208618,6470.642857142857,1.1141496598639455,1.2,1.2142857142857142,12.682857142857143,15.599862280902071,11.71142857142857,14.40496921709192,107.5645967101117,143.24763967774098,108.95925380461462,104.11969936454311,113.15389924085575,108.12773511844168,411374.1224489796,500500.18095238094,9455.940743440235,10239.999414897273,12.736326530612246,12.736333333333334,15.652007568619968,15.64726506815884,1.7027089407191434,2.0727998866213153
2012-12-04,448129.85714285716,9857.393055555556,6573.714285714285,1.7541666666666667,1.9714285714285715,1.9857142857142858,12.604285714285714,15.52825639310794,11.522857142857143,14.195955578239673,119.37905108977931,149.6791030429285,108.28424153166421,103.64177312547729,111.3319530710835,106.55882018100871,436862.30612244894,459368.1333333333,9821.19680515063,9930.401353415104,12.66326530612245,12.74209523809524,15.59552899967198,15.66397123881416,1.5170481049562667,1.3501803751803751
2012-12-11,539125.1428571428,11231.773809523811,8329.5,3.5785714285714287,3.742857142857143,3.7857142857142856,12.59,15.51065664654429,11.441428571428572,14.095637022826873,143.61963825233437,170.54832042464707,108.16151202749141,103.52430540120497,110.54520358868186,105.80580099549948,499386.9387755102,450582.67142857146,10570.447845804987,9944.312255291006,12.568163265306124,12.706190476190477,15.483754176796996,15.630070566623479,2.4074659863945564,1.6126825396825397
2012-12-18,541641.3333333334,11076.864712551687,8715.5,1.9598039215686274,2.0833333333333335,2.1,12.581666666666665,15.500390127715496,11.416666666666666,14.06513079544988,144.28993599443058,168.1961108133128,108.08991981672393,103.45578256204612,110.30595813204509,105.57681270516919,550364.8571428572,471946.5,11410.854192867622,10275.590687330488,12.588809523809523,12.655722222222222,15.50919000099732,15.57756421400625,2.998056722689075,2.163157018362901
